0.531491,187
0.531137,188
0.530776,189
0.530408,190
0.530032,191
0.529649,192
0.529258,193
0.528859,194
0.528451,195
0.528034,196
0.527608,197
0.527173,198
0.526727,199
0.526272,200
0.525806,201
0.52533,202
0.524842,203
0.524343,204
0.523832,205
0.523308,206
0.522772,207
0.522222,208
0.521659,209
0.521082,210
0.52049,211
0.519883,212
0.519261,213
0.518623,214
0.517968,215
0.517295,216
0.516606,217
0.515898,218
0.515171,219
0.514425,220
0.513658,221
0.512871,222
0.512063,223
0.511233,224
0.51038,225
0.509504,226
0.508604,227
0.507679,228
0.506729,229
0.505753,230
0.50475,231
0.50372,232
0.502661,233
0.501575,234
0.500458,235
0.499311,236
0.498134,237
0.496925,238
0.495685,239
0.494412,240
0.493106,241
0.491766,242
0.490393,243
0.488985,244
0.487542,245
0.486065,246
0.484552,247
0.483003,248
0.481419,249
0.479799,250
0.478143,251
0.476451,252
0.474724,253
0.472962,254
0.471164,255
0.469331,256
0.467464,257
0.465563,258
0.463628,259
0.46166,260
0.459659,261
0.457627,262
0.455563,263
0.453469,264
0.451344,265
0.449191,266
0.44701,267
0.444801,268
0.442565,269
0.440303,270
0.438016,271
0.435705,272
0.43337,273
0.431013,274
0.428634,275
0.426234,276
0.423815,277
0.421376,278
0.418918,279
0.416444,280
0.413953,281
0.411446,282
0.408924,283
0.406389,284
0.403841,285
0.40128,286
0.398709,287
0.396127,288
0.393535,289
0.390936,290
0.388328,291
0.385714,292
0.383095,293
0.38047,294
0.377841,295
0.375209,296
0.372575,297
0.369939,298
0.367302,299
0.364665,300
0.362029,301
0.359395,302
0.356763,303
0.354134,304
0.351509,305
0.348888,306
0.346273,307
0.343662,308
0.341058,309
0.338461,310
0.335871,311
0.333289,312
0.330715,313
0.328151,314
0.325595,315
0.32305,316
0.320514,317
0.317989,318
0.315475,319
0.312973,320
0.310482,321
0.308004,322
0.305538,323
0.303084,324
0.300644,325
0.298217,326
0.295804,327
0.293404,328
0.291019,329
0.288648,330
0.286292,331
0.28395,332
0.281624,333
0.279312,334
0.277017,335
0.274736,336
0.272472,337
0.270223,338
0.26799,339
0.265774,340
0.263573,341
0.26139,342
0.259222,343
0.257072,344
0.254938,345
0.252821,346
0.250721,347
0.248637,348
0.246571,349
0.244522,350
0.24249,351
0.240475,352
0.238477,353
0.236497,354
0.234533,355
0.232587,356
0.230659,357
0.228747,358
0.226853,359
0.224975,360
0.223115,361
0.221272,362
0.219447,363
0.217638,364
0.215846,365
0.214072,366
0.212314,367
0.210573,368
0.208849,369
0.207142,370
0.205451,371
0.203777,372
0.202119,373
0.200478,374
0.198853,375
0.197245,376
0.195652,377
0.194076,378
0.192515,379
0.19097,380
0.189441,381
0.187928,382
0.18643,383
0.184948,384
0.18348,385
0.182028,386
0.180591,387
0.179169,388
0.177762,389
0.176369,390
0.174991,391
0.173627,392
0.172278,393
0.170942,394
0.169621,395
0.168314,396
0.16702,397
0.16574,398
0.164474,399
0.163221,400
0.161981,401
0.160754,402
0.15954,403
0.158339,404
0.157151,405
0.155975,406
0.154812,407
0.153661,408
0.152522,409
0.151396,410
0.150281,411
0.149178,412
0.148087,413
0.147007,414
0.145938,415
0.144881,416
0.143835,417
0.1428,418
0.141776,419
0.140763,420
0.13976,421
0.138768,422
0.137787,423
0.136815,424
0.135854,425
0.134903,426
0.133962,427
0.13303,428
0.132108,429
0.131196,430
0.130294,431
0.1294,432
0.128516,433
0.127641,434
0.126775,435
0.125918,436
0.12507,437
0.124231,438
0.1234,439
0.122578,440
0.121764,441
0.120958,442
0.120161,443
0.119371,444
0.11859,445
0.117817,446
0.117051,447
0.116293,448
0.115543,449
0.1148,450
0.114065,451
0.113337,452
0.112616,453
0.111902,454
0.111196,455
0.110496,456
0.109804,457
0.109118,458
0.108439,459
0.107767,460
0.107101,461
0.106442,462
0.105789,463
0.105143,464
0.104502,465
0.103869,466
0.103241,467
0.102619,468
0.102003,469
0.101393,470
0.100789,471
0.10019,472
0.0995977,473
0.0990107,474
0.0984292,475
0.0978531,476
0.0972826,477
0.0967174,478
0.0961574,479
0.0956027,480
0.0950532,481
0.0945088,482
0.0939694,483
0.093435,484
0.0929056,485
0.0923809,486
0.0918612,487
0.0913461,488
0.0908358,489
0.0903301,490
0.0898291,491
0.0893325,492
0.0888405,493
0.0883529,494
0.0878696,495
0.0873907,496
0.0869161,497
0.0864456,498
0.0859794,499
0.0855173,500
0.0850593,501
0.0846054,502
0.0841554,503
0.0837094,504
0.0832672,505
0.082829,506
0.0823945,507
0.0819638,508
0.0815369,509
0.0811136,510
0.0806939,511
0.0802779,512
0.0798654,513
0.0794564,514
0.079051,515
0.078649,516
0.0782503,517
0.0778551,518
0.0774631,519
0.0770745,520
0.0766891,521
0.0763069,522
0.0759279,523
0.075552,524
0.0751794,525
0.0748097,526
0.0744431,527
0.0740795,528
0.0737189,529
0.0733612,530
0.0730065,531
0.0726546,532
0.0723056,533
0.0719594,534
0.071616,535
0.0712754,536
0.0709375,537
0.0706023,538
0.0702698,539
0.0699399,540
0.0696127,541
0.0692879,542
0.0689658,543
0.0686462,544
0.0683291,545
0.0680146,546
0.0677024,547
0.0673928,548
0.0670854,549
0.0667805,550
0.0664779,551
0.0661777,552
0.0658798,553
0.0655841,554
0.0652907,555
0.0649995,556
0.0647106,557
0.0644238,558
0.0641393,559
0.0638568,560
0.0635765,561
0.0632983,562
0.0630221,563
0.0627481,564
0.062476,565
0.062206,566
0.061938,567
0.0616719,568
0.0614079,569
0.0611457,570
0.0608855,571
0.0606272,572
0.0603707,573
0.0601161,574
0.0598634,575
0.0596125,576
0.0593634,577
0.059116,578
0.0588705,579
0.0586267,580
0.0583847,581
0.0581444,582
0.0579058,583
0.0576689,584
0.0574335,585
0.0571999,586
0.056968,587
0.0567377,588
0.056509,589
0.0562818,590
0.0560563,591
0.0558323,592
0.0556099,593
0.055389,594
0.0551696,595
0.0549517,596
0.0547353,597
0.0545205,598
0.054307,599
0.054095,600
0.0538844,601
0.0536753,602
0.0534676,603
0.0532613,604
0.0530563,605
0.0528528,606
0.0526506,607
0.0524497,608
0.0522502,609
0.0520519,610
0.051855,611
0.0516595,612
0.0514651,613
0.0512721,614
0.0510804,615
0.0508898,616
0.0507005,617
0.0505125,618
0.0503257,619
0.05014,620
0.0499555,621
0.0497724,622
0.0495903,623
0.0494094,624
0.0492296,625
0.049051,626
0.0488735,627
0.0486972,628
0.048522,629
0.0483479,630
0.0481749,631
0.0480029,632
0.0478321,633
0.0476622,634
0.0474935,635
0.0473258,636
0.0471591,637
0.0469936,638
0.046829,639
0.0466654,640
0.0465028,641
0.0463412,642
0.0461806,643
0.046021,644
0.0458624,645
0.0457047,646
0.045548,647
0.0453922,648
0.0452374,649
0.0450835,650
0.0449305,651
0.0447784,652
0.0446273,653
0.044477,654
0.0443277,655
0.0441792,656
0.0440316,657
0.0438849,658
0.043739,659
0.043594,660
0.0434499,661
0.0433065,662
0.043164,663
0.0430224,664
0.0428816,665
0.0427416,666
0.0426024,667
0.042464,668
0.0423264,669
0.0421896,670
0.0420536,671
0.0419183,672
0.0417838,673
0.0416502,674
0.0415172,675
0.041385,676
0.0412536,677
0.0411228,678
0.0409929,679
0.0408637,680
0.0407351,681
0.0406073,682
0.0404802,683
0.0403539,684
0.0402282,685
0.0401032,686
0.0399789,687
0.0398553,688
0.0397324,689
0.0396102,690
0.0394886,691
0.0393677,692
0.0392474,693
0.0391278,694
0.0390088,695
0.0388906,696
0.0387729,697
0.0386559,698
0.0385395,699
0.0384237,700
0.0383086,701
0.038194,702
0.0380801,703
0.0379668,704
0.0378541,705
0.037742,706
0.0376304,707
0.0375195,708
0.0374091,709
0.0372994,710
0.0371902,711
0.0370816,712
0.0369735,713
0.036866,714
0.0367591,715
0.0366528,716
0.0365469,717
0.0364417,718
0.0363369,719
0.0362327,720
0.0361291,721
0.036026,722
0.0359234,723
0.0358213,724
0.0357197,725
0.0356187,726
0.0355182,727
0.0354182,728
0.0353186,729
0.0352196,730
0.0351211,731
0.0350231,732
0.0349256,733
0.0348286,734
0.034732,735
0.034636,736
0.0345404,737
0.0344453,738
0.0343506,739
0.0342564,740
0.0341627,741
0.0340695,742
0.0339767,743
0.0338844,744
0.0337925,745
0.0337011,746
0.03361,747
0.0335195,748
0.0334294,749
0.0333397,750
0.0332505,751
0.0331617,752
0.0330733,753
0.0329853,754
0.0328978,755
0.0328107,756
0.032724,757
0.0326377,758
0.0325518,759
0.0324663,760
0.0323813,761
0.0322966,762
0.0322124,763
0.0321285,764
0.0320451,765
0.031962,766
0.0318793,767
0.031797,768
0.0317151,769
0.0316335,770
0.0315524,771
0.0314716,772
0.0313912,773
0.0313112,774
0.0312315,775
0.0311522,776
0.0310733,777
0.0309947,778
0.0309165,779
0.0308386,780
0.0307611,781
0.030684,782
0.0306072,783
0.0305308,784
0.0304546,785
0.0303789,786
0.0303035,787
0.0302284,788
0.0301536,789
0.0300793,790
0.0300052,791
0.0299314,792
0.029858,793
0.0297849,794
0.0297122,795
0.0296397,796
0.0295676,797
0.0294958,798
0.0294243,799
0.0293531,800
0.0292823,801
0.0292118,802
0.0291415,803
0.0290716,804
0.029002,805
0.0289326,806
0.0288636,807
0.0287949,808
0.0287265,809
0.0286583,810
0.0285905,811
0.028523,812
0.0284557,813
0.0283888,814
0.0283221,815
0.0282557,816
0.0281896,817
0.0281238,818
0.0280582,819
0.027993,820
0.027928,821
0.0278633,822
0.0277988,823
0.0277346,824
0.0276707,825
0.0276071,826
0.0275438,827
0.0274806,828
0.0274178,829
0.0273552,830
0.0272929,831
0.0272309,832
0.0271691,833
0.0271075,834
0.0270462,835
0.0269852,836
0.0269244,837
0.0268639,838
0.0268036,839
0.0267435,840
0.0266838,841
0.0266242,842
0.0265649,843
0.0265058,844
0.026447,845
0.0263884,846
0.0263301,847
0.026272,848
0.0262141,849
0.0261564,850
0.026099,851
0.0260418,852
0.0259849,853
0.0259282,854
0.0258717,855
0.0258154,856
0.0257593,857
0.0257035,858
0.0256479,859
0.0255925,860
0.0255373,861
0.0254824,862
0.0254276,863
0.0253731,864
0.0253188,865
0.0252647,866
0.0252109,867
0.0251572,868
0.0251037,869
0.0250505,870
0.0249974,871
0.0249446,872
0.0248919,873
0.0248395,874
0.0247873,875
0.0247352,876
0.0246834,877
0.0246318,878
0.0245804,879
0.0245291,880
0.0244781,881
0.0244272,882
0.0243766,883
0.0243261,884
0.0242759,885
0.0242258,886
0.0241759,887
0.0241262,888
0.0240767,889
0.0240274,890
0.0239782,891
0.0239293,892
0.0238805,893
0.0238319,894
0.0237835,895
0.0237353,896
0.0236873,897
0.0236393,898
0.0235917,899
0.0235442,900
0.0234968,901
0.0234497,902
0.0234027,903
0.0233559,904
0.0233092,905
0.0232628,906
0.0232165,907
0.0231703,908
0.0231244,909
0.0230786,910
0.023033,911
0.0229875,912
0.0229422,913
0.0228971,914
0.0228521,915
0.0228073,916
0.0227626,917
0.0227182,918
0.0226739,919
0.0226297,920
0.0225857,921
0.0225419,922
0.0224981,923
0.0224546,924
0.0224112,925
0.022368,926
0.0223249,927
0.022282,928
0.0222392,929
0.0221966,930
0.0221542,931
0.0221118,932
0.0220697,933
0.0220277,934
0.0219858,935
0.0219441,936
0.0219025,937
0.021861,938
0.0218198,939
0.0217786,940
0.0217376,941
0.0216968,942
0.021656,943
0.0216155,944
0.021575,945
0.0215347,946
0.0214946,947
0.0214546,948
0.0214147,949
0.0213749,950
0.0213353,951
0.0212958,952
0.0212565,953
0.0212173,954
0.0211782,955
0.0211393,956
0.0211005,957
0.0210618,958
0.0210233,959
0.0209848,960
0.0209466,961
0.0209084,962
0.0208704,963
0.0208325,964
0.0207947,965
0.0207571,966
0.0207196,967
0.0206822,968
0.0206449,969
0.0206077,970
0.0205707,971
0.0205338,972
0.0204971,973
0.0204604,974
0.0204239,975
0.0203875,976
0.0203512,977
0.020315,978
0.020279,979
0.020243,980
0.0202072,981
0.0201715,982
0.0201359,983
0.0201005,984
0.0200651,985
0.0200299,986
